Date,Provider,Service,Region,Amount,Usage_Type,Efficiency_Score
2025-08-25,SaaS,Databricks,global,3429.65,on-demand,87
2025-08-25,GCP,BigQuery,global,3655.49,on-demand,89
2025-08-25,AWS,RDS,global,4563.73,on-demand,63
2025-08-26,Azure,VMs,global,4842.07,reserved,43
2025-08-26,Azure,Fabric,global,957.82,reserved,68
2025-08-26,AWS,RDS,global,2767.19,on-demand,56
2025-08-26,AWS,EC2,global,1598.7,on-demand,93
2025-08-27,AWS,EC2,global,3514.54,on-demand,68
2025-08-27,Azure,AKS,global,968.38,reserved,73
2025-08-27,GCP,BigQuery,global,4591.46,reserved,79
2025-08-27,Azure,SQL Database,global,4054.21,reserved,61
2025-08-28,Azure,Fabric,global,2713.63,on-demand,89
2025-08-28,SaaS,Databricks,global,4973.54,on-demand,74
2025-08-28,SaaS,Databricks,global,4747.7,on-demand,48
2025-08-28,AWS,Databricks,global,1002.25,on-demand,41
2025-08-28,AWS,RDS,global,3897.47,reserved,33
2025-08-28,GCP,BigQuery,global,1744.08,reserved,83
2025-08-29,Azure,AKS,global,3187.13,reserved,64
2025-08-29,SaaS,Databricks,global,2633.08,reserved,36
2025-08-29,SaaS,Databricks,global,4047.25,reserved,72
2025-08-30,SaaS,Databricks,global,1228.94,reserved,67
2025-08-30,Azure,SQL Database,global,2362.65,on-demand,51
2025-08-30,SaaS,Snowflake,global,1012.6,reserved,86
2025-08-30,GCP,Compute Engine,global,1958.99,reserved,85
2025-08-30,AWS,RDS,global,3816.43,on-demand,33
2025-08-30,Azure,SQL Database,global,2934.21,reserved,49
2025-08-31,SaaS,Snowflake,global,1576.17,on-demand,42
2025-08-31,SaaS,Snowflake,global,3094.99,reserved,33
2025-08-31,SaaS,Snowflake,global,4117.07,on-demand,56
2025-08-31,AWS,EC2,global,2789.26,on-demand,75
2025-09-01,GCP,BigQuery,global,4873.92,on-demand,42
2025-09-01,Azure,SQL Database,global,4550.86,reserved,90
2025-09-01,SaaS,Databricks,global,4938.09,reserved,59
2025-09-01,SaaS,Databricks,global,1601.43,reserved,50
2025-09-01,AWS,Snowflake,global,2544.72,reserved,64
2025-09-02,SaaS,Snowflake,global,4131.4,reserved,63
2025-09-02,SaaS,Snowflake,global,1505.79,on-demand,43
2025-09-02,Azure,AKS,global,1000.54,on-demand,85
2025-09-02,GCP,Compute Engine,global,607.05,on-demand,49
2025-09-02,GCP,BigQuery,global,2980.35,on-demand,63
2025-09-02,Azure,Fabric,global,2219.52,reserved,30
2025-09-03,GCP,BigQuery,global,2292.67,on-demand,59
2025-09-03,AWS,RDS,global,3815.14,reserved,90
2025-09-03,Azure,VMs,global,4385.54,on-demand,47
2025-09-03,SaaS,Databricks,global,2528.73,on-demand,53
2025-09-03,GCP,BigQuery,global,4391.19,reserved,34
2025-09-04,Azure,AKS,global,4450.79,on-demand,67
2025-09-04,Azure,VMs,global,4878.46,on-demand,87
2025-09-04,SaaS,Databricks,global,1202.54,on-demand,82
2025-09-05,SaaS,Snowflake,global,1271.38,on-demand,93
2025-09-05,AWS,RDS,global,3141.76,on-demand,43
2025-09-05,Azure,AKS,global,3158.6,on-demand,41
2025-09-06,SaaS,Databricks,global,4647.18,reserved,68
2025-09-06,AWS,RDS,global,2320.46,reserved,57
2025-09-06,GCP,BigQuery,global,740.73,on-demand,63
2025-09-07,AWS,RDS,global,3508.09,on-demand,57
2025-09-07,GCP,Compute Engine,global,2955.53,reserved,36
2025-09-07,SaaS,Snowflake,global,4214.77,reserved,89
2025-09-08,GCP,Compute Engine,global,1290.71,reserved,79
2025-09-08,Azure,SQL Database,global,2013.69,on-demand,64
2025-09-08,GCP,BigQuery,global,1639.42,reserved,53
2025-09-08,SaaS,Databricks,global,3171.5,on-demand,58
2025-09-08,SaaS,Snowflake,global,1989.59,reserved,80
2025-09-08,Azure,AKS,global,2483.49,reserved,55
2025-09-09,GCP,BigQuery,global,1649.96,reserved,89
2025-09-09,SaaS,Snowflake,global,1414.64,on-demand,67
2025-09-09,GCP,BigQuery,global,1013.53,reserved,57
2025-09-10,GCP,BigQuery,global,1388.15,reserved,59
2025-09-10,GCP,BigQuery,global,2309.84,on-demand,33
2025-09-10,GCP,BigQuery,global,929.75,on-demand,45
2025-09-11,SaaS,Snowflake,global,3942.46,on-demand,64
2025-09-11,Azure,VMs,global,1198.87,on-demand,45
2025-09-11,SaaS,Snowflake,global,3033.31,reserved,73
2025-09-11,SaaS,Databricks,global,3727.33,on-demand,50
2025-09-11,Azure,Fabric,global,3923.17,reserved,65
2025-09-12,GCP,Compute Engine,global,4568.19,reserved,92
2025-09-12,GCP,BigQuery,global,2279.5,on-demand,84
2025-09-12,AWS,RDS,global,2295.32,reserved,34
2025-09-12,SaaS,Snowflake,global,2501.96,reserved,71
2025-09-12,GCP,Compute Engine,global,4126.53,on-demand,87
2025-09-13,SaaS,Snowflake,global,523.9,reserved,64
2025-09-13,Azure,Fabric,global,2038.13,on-demand,51
2025-09-13,Azure,AKS,global,4512.43,reserved,40
2025-09-14,GCP,Compute Engine,global,1789.44,on-demand,62
2025-09-14,Azure,SQL Database,global,2404.82,reserved,45
2025-09-14,SaaS,Snowflake,global,2929.75,on-demand,67
2025-09-14,SaaS,Snowflake,global,1928.3,on-demand,42
2025-09-14,AWS,Databricks,global,2658.06,on-demand,39
2025-09-15,Azure,Fabric,global,2212.3,reserved,61
2025-09-15,AWS,Kubernetes,global,3440.88,on-demand,69
2025-09-15,AWS,Databricks,global,2828.0,reserved,49
2025-09-15,GCP,BigQuery,global,1951.27,on-demand,48
2025-09-16,Azure,Fabric,global,2380.86,reserved,79
2025-09-16,GCP,Compute Engine,global,1690.78,on-demand,79
2025-09-16,GCP,BigQuery,global,3573.08,reserved,61
2025-09-16,SaaS,Snowflake,global,3761.53,on-demand,89
2025-09-17,AWS,Databricks,global,849.16,on-demand,49
2025-09-17,AWS,Snowflake,global,4347.79,on-demand,80
2025-09-17,Azure,Fabric,global,1615.83,on-demand,62
2025-09-17,GCP,BigQuery,global,2663.01,on-demand,89
2025-09-17,AWS,RDS,global,2363.77,reserved,30
2025-09-18,GCP,Compute Engine,global,4986.11,reserved,94
2025-09-18,AWS,EC2,global,2666.19,reserved,79
2025-09-18,AWS,Databricks,global,2214.06,on-demand,75
2025-09-18,GCP,BigQuery,global,4814.26,on-demand,30
2025-09-18,GCP,BigQuery,global,2209.18,on-demand,66
2025-09-19,SaaS,Snowflake,global,1456.39,on-demand,49
2025-09-19,Azure,Fabric,global,502.43,on-demand,63
2025-09-19,Azure,Fabric,global,2346.81,on-demand,44
2025-09-19,GCP,Compute Engine,global,3816.52,reserved,93
2025-09-20,AWS,EC2,global,1312.36,reserved,85
2025-09-20,Azure,AKS,global,4289.27,reserved,78
2025-09-20,Azure,VMs,global,2681.23,reserved,66
2025-09-21,SaaS,Snowflake,global,1809.19,reserved,64
2025-09-21,GCP,BigQuery,global,3667.98,on-demand,75
2025-09-21,SaaS,Snowflake,global,1773.8,reserved,89
2025-09-21,Azure,AKS,global,1309.71,reserved,68
2025-09-22,GCP,BigQuery,global,949.23,reserved,67
2025-09-22,GCP,BigQuery,global,2167.63,on-demand,75
2025-09-22,SaaS,Snowflake,global,2456.38,reserved,34
2025-09-22,Azure,SQL Database,global,1444.76,reserved,31
2025-09-22,Azure,VMs,global,3850.91,reserved,94
2025-09-23,SaaS,Databricks,global,3179.98,reserved,56
2025-09-23,SaaS,Databricks,global,3903.18,on-demand,47
2025-09-23,GCP,BigQuery,global,4693.21,reserved,92
2025-09-23,Azure,VMs,global,662.13,reserved,44
2025-09-23,Azure,SQL Database,global,1734.67,on-demand,72
2025-09-24,Azure,AKS,global,3006.81,reserved,81
2025-09-24,Azure,Fabric,global,1152.74,reserved,86
2025-09-24,GCP,BigQuery,global,3121.4,on-demand,87
2025-09-24,Azure,Fabric,global,1647.02,on-demand,67
2025-09-25,Azure,AKS,global,4972.75,reserved,38
2025-09-25,GCP,Compute Engine,global,1120.4,reserved,80
2025-09-25,Azure,AKS,global,1769.38,reserved,86
2025-09-25,SaaS,Snowflake,global,4440.15,on-demand,34
2025-09-26,SaaS,Snowflake,global,523.6,on-demand,51
2025-09-26,Azure,VMs,global,2034.13,reserved,55
2025-09-26,Azure,AKS,global,1856.24,on-demand,78
2025-09-26,Azure,SQL Database,global,3372.66,reserved,83
2025-09-26,GCP,Compute Engine,global,4181.41,reserved,85
2025-09-27,SaaS,Snowflake,global,4335.52,reserved,46
2025-09-27,SaaS,Snowflake,global,3854.85,on-demand,75
2025-09-27,GCP,BigQuery,global,969.07,reserved,39
2025-09-27,AWS,EC2,global,1672.01,on-demand,66
2025-09-28,AWS,Kubernetes,global,4379.14,on-demand,61
2025-09-28,SaaS,Databricks,global,1791.83,on-demand,84
2025-09-28,AWS,Databricks,global,3486.78,reserved,75
2025-09-28,Azure,Fabric,global,4384.53,reserved,64
2025-09-28,GCP,BigQuery,global,3226.43,on-demand,30
2025-09-29,GCP,BigQuery,global,3192.5,reserved,79
2025-09-29,GCP,BigQuery,global,4023.66,on-demand,71
2025-09-29,GCP,Compute Engine,global,4907.32,on-demand,55
2025-09-29,AWS,Kubernetes,global,1345.62,reserved,43
2025-09-30,GCP,BigQuery,global,1905.64,on-demand,90
2025-09-30,Azure,SQL Database,global,2188.4,on-demand,45
2025-09-30,Azure,VMs,global,3907.69,reserved,59
2025-10-01,GCP,Compute Engine,global,1628.12,on-demand,70
2025-10-01,GCP,BigQuery,global,1853.02,reserved,46
2025-10-01,SaaS,Databricks,global,1555.74,reserved,79
2025-10-01,Azure,SQL Database,global,4494.64,reserved,65
2025-10-02,AWS,EC2,global,3468.5,on-demand,51
2025-10-02,Azure,Fabric,global,4413.83,reserved,94
2025-10-02,GCP,Compute Engine,global,1501.92,on-demand,42
2025-10-02,AWS,Databricks,global,3678.09,on-demand,32
2025-10-02,GCP,BigQuery,global,3008.22,on-demand,56
2025-10-03,GCP,Compute Engine,global,2553.11,on-demand,57
2025-10-03,AWS,Databricks,global,2732.6,on-demand,60
2025-10-03,GCP,Compute Engine,global,4968.43,reserved,58
2025-10-03,GCP,BigQuery,global,2974.78,on-demand,43
2025-10-04,SaaS,Snowflake,global,2093.61,reserved,73
2025-10-04,GCP,Compute Engine,global,4597.37,on-demand,38
2025-10-04,GCP,Compute Engine,global,4706.89,on-demand,61
2025-10-05,AWS,RDS,global,2890.78,reserved,92
2025-10-05,Azure,VMs,global,1207.97,on-demand,75
2025-10-05,SaaS,Databricks,global,783.97,reserved,81
2025-10-06,Azure,AKS,global,3169.61,reserved,45
2025-10-06,Azure,VMs,global,4199.57,on-demand,47
2025-10-06,SaaS,Snowflake,global,2094.13,reserved,44
2025-10-07,AWS,RDS,global,3431.19,reserved,91
2025-10-07,Azure,SQL Database,global,3776.5,on-demand,79
2025-10-07,GCP,Compute Engine,global,3453.22,on-demand,72
2025-10-07,SaaS,Snowflake,global,2449.98,on-demand,84
2025-10-07,AWS,Databricks,global,1144.72,on-demand,48
2025-10-07,AWS,Databricks,global,2600.45,on-demand,82
2025-10-08,SaaS,Databricks,global,4642.89,on-demand,35
2025-10-08,AWS,EC2,global,2395.22,on-demand,85
2025-10-08,AWS,Databricks,global,4522.39,on-demand,30
2025-10-09,AWS,Snowflake,global,3253.99,reserved,81
2025-10-09,AWS,RDS,global,2418.28,reserved,46
2025-10-09,AWS,Snowflake,global,4612.44,reserved,84
2025-10-09,GCP,BigQuery,global,1073.98,reserved,68
2025-10-10,GCP,Compute Engine,global,1444.5,reserved,56
2025-10-10,Azure,AKS,global,3486.49,on-demand,38
2025-10-10,AWS,EC2,global,4032.88,on-demand,53
2025-10-11,GCP,BigQuery,global,2928.06,reserved,89
2025-10-11,Azure,Fabric,global,707.88,reserved,72
2025-10-11,Azure,SQL Database,global,1970.92,reserved,46
2025-10-12,SaaS,Databricks,global,1494.71,on-demand,30
2025-10-12,SaaS,Databricks,global,3425.51,on-demand,53
2025-10-12,AWS,Databricks,global,4975.47,on-demand,79
2025-10-12,Azure,VMs,global,4057.14,reserved,76
2025-10-12,AWS,RDS,global,4571.42,on-demand,51
2025-10-13,AWS,Databricks,global,2179.32,reserved,80
2025-10-13,AWS,Databricks,global,3998.02,reserved,85
2025-10-13,Azure,Fabric,global,1111.88,reserved,76
2025-10-13,AWS,Snowflake,global,3509.45,reserved,92
2025-10-13,SaaS,Databricks,global,4150.02,on-demand,92
2025-10-13,SaaS,Snowflake,global,2481.57,reserved,65
2025-10-14,AWS,Snowflake,global,2865.31,reserved,85
2025-10-14,GCP,Compute Engine,global,3767.32,on-demand,76
2025-10-14,SaaS,Snowflake,global,1823.35,on-demand,51
2025-10-14,SaaS,Databricks,global,2193.96,reserved,83
2025-10-15,Azure,AKS,global,2869.86,reserved,55
2025-10-15,AWS,RDS,global,1493.57,reserved,50
2025-10-15,Azure,SQL Database,global,3415.97,reserved,45
2025-10-16,SaaS,Snowflake,global,1622.39,on-demand,71
2025-10-16,GCP,BigQuery,global,3516.22,reserved,40
2025-10-16,AWS,Databricks,global,3869.68,reserved,74
2025-10-16,GCP,Compute Engine,global,1956.46,reserved,66
2025-10-16,GCP,BigQuery,global,1555.93,reserved,86
2025-10-17,SaaS,Snowflake,global,1258.72,on-demand,35
2025-10-17,GCP,BigQuery,global,3134.46,on-demand,90
2025-10-17,AWS,RDS,global,3926.36,on-demand,80
2025-10-17,AWS,Kubernetes,global,1993.05,reserved,67
2025-10-17,AWS,Snowflake,global,715.96,reserved,35
2025-10-18,SaaS,Snowflake,global,3324.23,reserved,78
2025-10-18,SaaS,Databricks,global,4242.21,on-demand,54
2025-10-18,Azure,Fabric,global,2945.02,on-demand,62
2025-10-19,AWS,Snowflake,global,3691.57,reserved,58
2025-10-19,GCP,BigQuery,global,1918.78,on-demand,41
2025-10-19,SaaS,Databricks,global,1903.97,on-demand,67
2025-10-19,AWS,Databricks,global,3879.58,reserved,69
2025-10-20,SaaS,Snowflake,global,1332.7,reserved,55
2025-10-20,SaaS,Databricks,global,1289.11,reserved,78
2025-10-20,GCP,Compute Engine,global,4744.13,reserved,52
2025-10-21,SaaS,Snowflake,global,2054.23,on-demand,33
2025-10-21,GCP,BigQuery,global,2342.34,on-demand,30
2025-10-21,SaaS,Databricks,global,4341.86,reserved,60
2025-10-21,SaaS,Databricks,global,2749.58,on-demand,83
2025-10-21,AWS,Snowflake,global,3114.83,reserved,60
2025-10-21,Azure,AKS,global,1563.56,on-demand,40
2025-10-22,AWS,Databricks,global,3192.61,on-demand,56
2025-10-22,AWS,EC2,global,3711.18,on-demand,38
2025-10-22,AWS,EC2,global,1632.39,on-demand,67
2025-10-22,GCP,BigQuery,global,2036.49,on-demand,42
2025-10-22,Azure,Fabric,global,3807.74,on-demand,53
2025-10-23,Azure,VMs,global,1753.28,on-demand,44
2025-10-23,SaaS,Snowflake,global,2427.53,reserved,94
2025-10-23,AWS,EC2,global,3817.81,reserved,72
2025-10-23,Azure,VMs,global,4874.2,reserved,92
2025-10-23,SaaS,Databricks,global,3952.54,reserved,51
2025-10-24,Azure,Fabric,global,559.79,on-demand,77
2025-10-24,GCP,Compute Engine,global,4955.99,on-demand,59
2025-10-24,Azure,SQL Database,global,1193.26,reserved,77
2025-10-24,SaaS,Databricks,global,4208.17,on-demand,80
2025-10-24,Azure,Fabric,global,4732.89,on-demand,79
2025-10-24,Azure,AKS,global,2255.18,reserved,90
2025-10-25,GCP,Compute Engine,global,4702.64,reserved,59
2025-10-25,SaaS,Databricks,global,558.7,reserved,34
2025-10-25,GCP,Compute Engine,global,1397.37,reserved,45
2025-10-25,Azure,SQL Database,global,2576.65,on-demand,75
2025-10-25,GCP,BigQuery,global,3918.35,reserved,76
2025-10-25,AWS,Kubernetes,global,1567.56,on-demand,88
2025-10-26,AWS,Snowflake,global,1770.63,reserved,69
2025-10-26,Azure,SQL Database,global,3823.67,on-demand,72
2025-10-26,GCP,BigQuery,global,694.75,reserved,91
2025-10-26,AWS,Snowflake,global,2949.25,on-demand,36
2025-10-27,AWS,Snowflake,global,2107.18,on-demand,42
2025-10-27,SaaS,Databricks,global,1096.69,reserved,43
2025-10-27,GCP,BigQuery,global,4633.09,on-demand,56
2025-10-27,GCP,BigQuery,global,2686.32,reserved,94
2025-10-27,GCP,BigQuery,global,697.22,reserved,88
2025-10-28,SaaS,Databricks,global,1934.13,reserved,68
2025-10-28,SaaS,Snowflake,global,683.55,reserved,64
2025-10-28,GCP,BigQuery,global,575.53,reserved,70
2025-10-29,GCP,BigQuery,global,1816.56,on-demand,63
2025-10-29,Azure,VMs,global,4496.55,reserved,84
2025-10-29,GCP,Compute Engine,global,699.23,on-demand,43
2025-10-29,GCP,BigQuery,global,2846.51,reserved,43
2025-10-30,SaaS,Databricks,global,3415.92,on-demand,49
2025-10-30,SaaS,Databricks,global,3239.54,reserved,53
2025-10-30,Azure,AKS,global,4062.56,on-demand,85
2025-10-31,AWS,Snowflake,global,1653.45,reserved,30
2025-10-31,AWS,EC2,global,3422.53,reserved,87
2025-10-31,SaaS,Snowflake,global,3146.99,on-demand,69
2025-10-31,GCP,BigQuery,global,2814.84,reserved,85
2025-10-31,Azure,SQL Database,global,793.05,on-demand,88
2025-11-01,SaaS,Databricks,global,3367.28,reserved,85
2025-11-01,Azure,SQL Database,global,3131.1,reserved,49
2025-11-01,AWS,RDS,global,2977.05,on-demand,42
2025-11-01,Azure,Fabric,global,3081.85,reserved,76
2025-11-01,Azure,Fabric,global,2811.39,reserved,60
2025-11-01,SaaS,Databricks,global,536.35,reserved,78
2025-11-02,SaaS,Snowflake,global,2831.25,on-demand,60
2025-11-02,AWS,EC2,global,2937.51,reserved,59
2025-11-02,Azure,Fabric,global,2058.58,on-demand,87
2025-11-02,Azure,Fabric,global,638.88,reserved,36
2025-11-03,Azure,AKS,global,1704.05,reserved,40
2025-11-03,GCP,Compute Engine,global,4067.87,on-demand,48
2025-11-03,SaaS,Databricks,global,2174.67,reserved,68
2025-11-04,AWS,Databricks,global,3960.98,on-demand,95
2025-11-04,AWS,RDS,global,4645.04,on-demand,59
2025-11-04,SaaS,Snowflake,global,3844.55,on-demand,42
2025-11-04,SaaS,Snowflake,global,3403.89,reserved,56
2025-11-05,Azure,AKS,global,2743.9,on-demand,38
2025-11-05,AWS,Databricks,global,4162.83,on-demand,40
2025-11-05,SaaS,Databricks,global,3740.23,on-demand,87
2025-11-06,Azure,AKS,global,1901.19,reserved,42
2025-11-06,SaaS,Databricks,global,2087.34,reserved,43
2025-11-06,AWS,EC2,global,1106.9,reserved,35
2025-11-06,Azure,AKS,global,1351.9,on-demand,91
2025-11-07,GCP,Compute Engine,global,890.82,on-demand,45
2025-11-07,SaaS,Databricks,global,3537.6,on-demand,34
2025-11-07,Azure,VMs,global,4135.74,reserved,77
2025-11-07,SaaS,Databricks,global,4013.41,on-demand,57
2025-11-08,SaaS,Snowflake,global,3449.26,on-demand,83
2025-11-08,Azure,VMs,global,3020.91,reserved,46
2025-11-08,AWS,Databricks,global,3344.59,on-demand,89
2025-11-08,SaaS,Databricks,global,3370.34,reserved,79
2025-11-08,GCP,Compute Engine,global,4904.69,on-demand,80
2025-11-08,SaaS,Databricks,global,3970.94,on-demand,61
2025-11-09,GCP,BigQuery,global,1917.77,on-demand,64
2025-11-09,Azure,SQL Database,global,2939.06,on-demand,33
2025-11-09,SaaS,Snowflake,global,4273.86,reserved,80
2025-11-09,SaaS,Snowflake,global,4685.86,reserved,35
2025-11-09,AWS,RDS,global,2113.92,reserved,72
2025-11-10,GCP,Compute Engine,global,4695.24,on-demand,82
2025-11-10,AWS,Kubernetes,global,1131.58,reserved,91
2025-11-10,Azure,Fabric,global,3232.4,reserved,88
2025-11-10,Azure,VMs,global,1109.3,on-demand,59
2025-11-10,SaaS,Snowflake,global,3732.29,reserved,33
2025-11-11,SaaS,Databricks,global,1035.43,reserved,66
2025-11-11,Azure,AKS,global,2207.44,on-demand,38
2025-11-11,AWS,Kubernetes,global,3426.64,reserved,82
2025-11-11,AWS,RDS,global,1922.24,on-demand,41
2025-11-12,AWS,Kubernetes,global,3550.52,reserved,86
2025-11-12,AWS,Databricks,global,1771.62,on-demand,52
2025-11-12,GCP,BigQuery,global,4590.36,reserved,75
2025-11-13,GCP,BigQuery,global,874.59,reserved,42
2025-11-13,AWS,Databricks,global,1737.46,reserved,34
2025-11-13,Azure,AKS,global,4527.07,on-demand,94
2025-11-13,GCP,Compute Engine,global,1845.44,reserved,54
2025-11-14,SaaS,Databricks,global,605.22,on-demand,71
2025-11-14,AWS,Snowflake,global,2853.14,on-demand,77
2025-11-14,AWS,EC2,global,3440.6,reserved,64
2025-11-14,AWS,EC2,global,2338.64,on-demand,44
2025-11-14,GCP,Compute Engine,global,4771.71,reserved,48
2025-11-15,Azure,Fabric,global,2555.26,on-demand,52
2025-11-15,GCP,BigQuery,global,3923.78,on-demand,82
2025-11-15,GCP,Compute Engine,global,3718.43,reserved,94
2025-11-15,Azure,VMs,global,3744.51,reserved,48
2025-11-15,GCP,BigQuery,global,4064.51,reserved,71
2025-11-15,Azure,AKS,global,3884.9,on-demand,43
2025-11-16,Azure,VMs,global,1677.55,reserved,81
2025-11-16,GCP,Compute Engine,global,4051.2,reserved,75
2025-11-16,AWS,RDS,global,3295.2,reserved,39
2025-11-16,GCP,BigQuery,global,3101.93,on-demand,58
2025-11-16,Azure,AKS,global,2068.07,on-demand,90
2025-11-16,Azure,SQL Database,global,4495.84,reserved,92
2025-11-17,SaaS,Databricks,global,4563.56,reserved,76
2025-11-17,SaaS,Databricks,global,3656.44,on-demand,86
2025-11-17,SaaS,Snowflake,global,1129.59,on-demand,78
2025-11-17,SaaS,Snowflake,global,2045.36,reserved,40
2025-11-17,GCP,BigQuery,global,2125.97,on-demand,94
2025-11-17,GCP,Compute Engine,global,4321.79,on-demand,45
2025-11-18,SaaS,Snowflake,global,3851.79,reserved,58
2025-11-18,Azure,VMs,global,1350.72,reserved,41
2025-11-18,Azure,Fabric,global,1912.9,reserved,51
2025-11-18,Azure,Fabric,global,4145.56,on-demand,59
2025-11-18,SaaS,Databricks,global,2568.29,on-demand,41
2025-11-19,Azure,AKS,global,2151.98,reserved,41
2025-11-19,GCP,BigQuery,global,1009.88,on-demand,76
2025-11-19,SaaS,Databricks,global,1869.89,on-demand,53
2025-11-19,SaaS,Databricks,global,1859.1,reserved,74
2025-11-20,GCP,BigQuery,global,1794.73,on-demand,85
2025-11-20,GCP,BigQuery,global,2017.39,reserved,90
2025-11-20,GCP,BigQuery,global,2955.76,reserved,93
2025-11-20,SaaS,Databricks,global,4312.4,on-demand,63
2025-11-20,AWS,RDS,global,4158.26,reserved,31
2025-11-21,AWS,EC2,global,3883.36,reserved,75
2025-11-21,SaaS,Databricks,global,4122.91,on-demand,71
2025-11-21,AWS,RDS,global,1019.79,on-demand,83
2025-11-22,AWS,Snowflake,global,1840.73,on-demand,44
2025-11-22,GCP,BigQuery,global,631.99,reserved,67
2025-11-22,Azure,AKS,global,2133.89,reserved,72
2025-11-22,AWS,Snowflake,global,1084.0,on-demand,73
2025-11-22,Azure,AKS,global,568.25,reserved,90
2025-11-22,SaaS,Snowflake,global,1689.52,reserved,37
2025-11-23,Azure,VMs,global,2076.59,on-demand,67
2025-11-23,Azure,Fabric,global,536.31,on-demand,84
2025-11-23,Azure,VMs,global,1703.59,reserved,57
2025-11-23,GCP,Compute Engine,global,4937.48,on-demand,42
2025-11-24,Azure,SQL Database,global,3891.34,reserved,51
2025-11-24,Azure,VMs,global,2380.32,reserved,73
2025-11-24,AWS,EC2,global,4907.58,on-demand,43
2025-11-24,AWS,Kubernetes,global,3013.22,reserved,73
2025-11-24,SaaS,Databricks,global,4485.49,on-demand,41
2025-11-24,AWS,Kubernetes,global,3653.09,reserved,66
